GGBFS (kg/m3),NaOH (Dry),Pred_CS_MPa,Pred_CO2_kgm3,Pareto_Optimal
265.2631578947368,27.90857143,50.391666,142.23628,False
284.2105263157895,12.810400000000001,36.725838,127.78351,False
284.2105263157895,13.60504060157895,42.04608,127.818306,False
284.2105263157895,14.399681203157895,45.945805,131.80356,False
284.2105263157895,15.194321804736843,49.062153,131.80301,False
284.2105263157895,15.98896240631579,49.493763,132.89082,False
284.2105263157895,16.783603007894737,49.50923,134.40431,False
284.2105263157895,17.578243609473684,49.61554,138.32552,False
284.2105263157895,18.372884211052632,49.889545,138.5822,False
284.2105263157895,19.16752481263158,49.81592,138.92201,False
284.2105263157895,19.962165414210524,50.035866,139.62,False
284.2105263157895,20.756806015789472,50.136604,140.96436,False
284.2105263157895,21.55144661736842,50.175774,141.05276,False
284.2105263157895,22.346087218947368,50.226036,141.22913,False
284.2105263157895,23.140727820526315,50.323326,141.22917,False
284.2105263157895,23.935368422105263,50.361538,141.2358,False
284.2105263157895,24.73000902368421,50.301678,141.22672,False
284.2105263157895,25.52464962526316,50.301678,141.22672,False
284.2105263157895,26.319290226842107,50.2484,141.58105,False
284.2105263157895,27.11393082842105,50.2484,141.58105,False
284.2105263157895,27.90857143,50.391666,142.23628,False
303.1578947368421,12.810400000000001,36.725838,127.78351,False
303.1578947368421,13.60504060157895,42.04608,127.818306,False
303.1578947368421,14.399681203157895,45.945805,131.80356,False
303.1578947368421,15.194321804736843,49.062153,131.80301,False
303.1578947368421,15.98896240631579,49.493763,132.89082,False
303.1578947368421,16.783603007894737,49.50923,134.40431,False
303.1578947368421,17.578243609473684,49.61554,138.32552,False
303.1578947368421,18.372884211052632,49.889545,138.5822,False
303.1578947368421,19.16752481263158,49.81592,138.92201,False
303.1578947368421,19.962165414210524,50.035866,139.62,False
303.1578947368421,20.756806015789472,50.136604,140.96436,False
303.1578947368421,21.55144661736842,50.175774,141.05276,False
303.1578947368421,22.346087218947368,50.226036,141.22913,False
303.1578947368421,23.140727820526315,50.323326,141.22917,False
303.1578947368421,23.935368422105263,50.361538,141.2358,False
303.1578947368421,24.73000902368421,50.301678,141.22672,False
303.1578947368421,25.52464962526316,50.301678,141.22672,False
303.1578947368421,26.319290226842107,50.2484,141.58105,False
303.1578947368421,27.11393082842105,50.2484,141.58105,False
303.1578947368421,27.90857143,50.391666,142.23628,False
322.1052631578947,12.810400000000001,36.725838,127.78351,False
322.1052631578947,13.60504060157895,42.04608,127.818306,False
322.1052631578947,14.399681203157895,45.945805,131.80356,False
322.1052631578947,15.194321804736843,49.062153,131.80301,False
322.1052631578947,15.98896240631579,49.493763,132.89082,False
322.1052631578947,16.783603007894737,49.50923,134.40431,False
322.1052631578947,17.578243609473684,49.61554,138.32552,False
322.1052631578947,18.372884211052632,49.889545,138.5822,False
322.1052631578947,19.16752481263158,49.81592,138.92201,False
322.1052631578947,19.962165414210524,50.035866,139.62,False
322.1052631578947,20.756806015789472,50.136604,140.96436,False
322.1052631578947,21.55144661736842,50.175774,141.05276,False
322.1052631578947,22.346087218947368,50.226036,141.22913,False
322.1052631578947,23.140727820526315,50.323326,141.22917,False
322.1052631578947,23.935368422105263,50.361538,141.2358,False
322.1052631578947,24.73000902368421,50.301678,141.22672,False
322.1052631578947,25.52464962526316,50.301678,141.22672,False
322.1052631578947,26.319290226842107,50.2484,141.58105,False
322.1052631578947,27.11393082842105,50.2484,141.58105,False
322.1052631578947,27.90857143,50.391666,142.23628,False
341.05263157894734,12.810400000000001,36.725838,127.78351,False
341.05263157894734,13.60504060157895,42.04608,127.818306,False
341.05263157894734,14.399681203157895,45.945805,131.80356,False
341.05263157894734,15.194321804736843,49.062153,131.80301,False
341.05263157894734,15.98896240631579,49.493763,132.89082,False
341.05263157894734,16.783603007894737,49.50923,134.40431,False
341.05263157894734,17.578243609473684,49.61554,138.32552,False
341.05263157894734,18.372884211052632,49.889545,138.5822,False
341.05263157894734,19.16752481263158,49.81592,138.92201,False
341.05263157894734,19.962165414210524,50.035866,139.62,False
341.05263157894734,20.756806015789472,50.136604,140.96436,False
341.05263157894734,21.55144661736842,50.175774,141.05276,False
341.05263157894734,22.346087218947368,50.226036,141.22913,False
341.05263157894734,23.140727820526315,50.323326,141.22917,False
341.05263157894734,23.935368422105263,50.361538,141.2358,False
341.05263157894734,24.73000902368421,50.301678,141.22672,False
341.05263157894734,25.52464962526316,50.301678,141.22672,False
341.05263157894734,26.319290226842107,50.2484,141.58105,False
341.05263157894734,27.11393082842105,50.2484,141.58105,False
341.05263157894734,27.90857143,50.391666,142.23628,False
360.0,12.810400000000001,36.725838,127.78235,False
360.0,13.60504060157895,42.04608,127.81715,False
360.0,14.399681203157895,45.945805,131.8024,False
360.0,15.194321804736843,49.062153,131.80185,False
360.0,15.98896240631579,49.493763,132.88966,False
360.0,16.783603007894737,49.50923,134.40315,False
360.0,17.578243609473684,49.61554,138.32436,False
360.0,18.372884211052632,49.889545,138.58104,False
360.0,19.16752481263158,49.81592,138.92085,False
360.0,19.962165414210524,50.035866,139.61884,False
360.0,20.756806015789472,50.136604,140.9632,False
360.0,21.55144661736842,50.175774,141.0516,False
360.0,22.346087218947368,50.226036,141.22797,False
360.0,23.140727820526315,50.323326,141.22801,False
360.0,23.935368422105263,50.361538,141.23463,False
360.0,24.73000902368421,50.301678,141.22556,False
360.0,25.52464962526316,50.301678,141.22556,False
360.0,26.319290226842107,50.2484,141.5799,False
360.0,27.11393082842105,50.2484,141.5799,False
360.0,27.90857143,50.391666,142.23512,False
